order_id,customer_id,product_id,order_date,quantity,discount,payment_method,order_status
O02591,C0090,P0012,2025-03-11,2,0.05,JazzCash,Completed
O02592,C0428,P0005,2024-03-27,1,0.0,jazzcash,Pending
O02593,C0026,P0040,2025-09-27,3,0.25,EASYPAISA,Completed
O02594,C0151,P0029,2025-07-22,1,0.2,JAZZCASH,RETURNED
O02595,C0109,P0059,2023-04-15,1,0.15,Cash,PENDING
O02596,C0432,P0084,2024-12-20,3,0.1,EASYPAISA,pending
O02597,C0068,P0087,2025-03-05,2,0.15,bank transfer,Completed
O02598,C0189,P0085,2024-08-31,3,0.0,Bank Transfer,Returned
O02599,C0419,P9999,2023-03-10,4,0.05,EasyPaisa,Pending
O02600,C0474,P0090,2023-12-08,2,0.0,Cash,returned
O02601,C0172,P0006,2025-07-19,2,0.3,Bank Transfer,PENDING
O02602,C0011,P0038,2024-04-28,1,0.3,Easypaisa,Completed
O02603,C0173,P0005,2024-04-11,2,0.15,JazzCash,Pending
O02604,C0304,P0066,2024-05-18,1,0.15,easypaisa,Pending
O02605,C0341,P0028,2023-02-15,3,0.15,cod,COMPLETED
O02606,C0281,P0018,2024-01-10,2,0.15,EASYPAISA,pending
O02607,C0467,P0074,2024-07-29,2,0.2,cash,PENDING
O02608,C0261,P0083,2025-11-04,1,0.05,bank transfer,returned
O02609,C0347,P0077,2023-04-06,1,0.3,Card,PENDING
O02610,C0105,P0039,2023-12-13,2,0.25,Bank Transfer,Pending
O02611,C0205,P0004,2024-10-06,2,0.25,jazzcash,Completed
O02612,C0433,P0086,2024-09-11,2,0.05,Cash,PENDING
O02613,C0031,P0034,2025-05-15,2,0.3,Cash,Pending
O02614,C0350,P0093,2025-06-25,1,0.15,CARD,CANCELLED
O02615,C0430,P0008,2023-05-23,1,0.05,BANK TRANSFER,COMPLETED
O02616,C0243,P0025,2023-12-30,2,0.2,BANK TRANSFER,Completed
O02617,C0345,P0073,2023-11-24,1,5.0,Card,Pending
O02618,C0360,P0042,2024-02-22,2,0.05,Easypaisa,completed
O02619,C0235,P0095,2023-01-13,1,0.3,JazzCash,RETURNED
O02620,C0088,P0052,2024-08-20,1,0.05,Cod,cancelled
O02621,C0498,P0012,2024-05-01,5,0.1,cod,completed
O02622,C0058,P0037,2025-01-04,2,0.2,Easypaisa,pending
O02623,C0014,P0049,2024-01-03,1,0.1,BANK TRANSFER,Pending
O02624,C0098,P0001,2025-01-23,1,0.2,Bank Transfer,Cancelled
O02625,C0491,P0035,2024-04-20,2,0.2,cod,RETURNED
O02626,C0338,P0032,22/04/2023,2,0.3,COD,completed
O02627,C0239,P0093,2023-08-17,1,0.2,CASH,Pending
O02628,C0325,P0049,2024-07-09,2,0.25,CASH,Returned
O02629,C0453,P0083,2025-12-16,2,0.3,Cash,Completed
O02630,C0195,P0084,2024-06-01,3,0.2,COD,CANCELLED
O02631,C0462,P0084,2025-11-12,1,0.0,Card,Pending
O02632,C0397,P0006,2023-08-23,1,0.2,Card,Pending
O02633,C0323,P0039,2023-03-29,1,0.0,card,completed
O02634,C0263,P0081,2023-03-06,1,0.3,Cash,PENDING
O02635,C0082,P0052,2023-11-04,1,0.2,Easypaisa,Cancelled
O02636,C0334,P0099,2024-08-29,3,0.3,Bank Transfer,RETURNED
O02637,C0386,P0004,2023-02-09,1,0.2,Bank Transfer,returned
O02638,C0488,P0073,2024-01-12,2,0.15,COD,returned
O02639,C0046,P0010,2025-05-08,1,0.15,bank transfer,COMPLETED
O02640,C0369,P0077,2025-02-27,3,0.05,easypaisa,Pending
O02641,C0201,P0017,2023-02-01,2,0.2,card,Completed
O02642,C0123,P0080,2023-09-03,1,0.25,CARD,PENDING
O02643,C0100,P0087,2024-06-25,1,0.05,jazzcash,pending
O02644,C0323,P0084,2024-01-12,2,0.1,Bank Transfer,Pending
O02645,C0461,P0001,2023-06-16,1,0.25,COD,Returned
O02646,C0415,P0085,2023-10-20,1,0.25,jazzcash,CANCELLED
O02647,C0209,P0077,2023-02-08,2,0.05,Card,Pending
O02648,C0187,P0032,2023-01-19,1,0.1,BANK TRANSFER,PENDING
O02649,C0208,P0091,2023-05-01,1,0.15,COD,PENDING
O02650,C0001,P0017,2024-08-24,1,0.1,Card,returned
O02651,C0022,P0046,2024-12-27,1,0.3,easypaisa,returned
O02652,C0257,P0097,2023-06-12,2,0.3,EASYPAISA,Returned
O02653,C0399,P0036,2023-02-03,5,0.3,easypaisa,Returned
O02654,C0431,P0066,2023-10-28,1,0.3,cod,PENDING
O02655,C0256,P0032,2025-11-26,1,0.25,EasyPaisa,PENDING
O02656,C0078,P0026,2023-09-18,1,0.0,Easypaisa,Pending
O02657,C0414,P0060,2025-12-19,1,0.2,cash,Cancelled
O02658,C0191,P0075,27/09/2024,2,0.15,Cod,Cancelled
O02659,C0070,P0096,2023-04-14,5,0.05,BANK TRANSFER,PENDING
O02660,C0095,P0022,2025-04-21,2,0.05,cash,PENDING
O02661,C0214,P0051,2023-05-29,5,0.2,BANK TRANSFER,Pending
O02662,C0091,P0025,2024-12-07,1,0.2,Bank Transfer,Cancelled
O02663,C0302,P0095,2024-05-22,1,0.3,Bank Transfer,pending
O02664,C0443,P0052,20-Nov-2025,1,0.15,easypaisa,Cancelled
O02665,C0191,P0100,2025-06-07,1,0.0,card,Returned
O02666,C0269,P0023,2023-04-11,1,0.3,JazzCash,cancelled
O02667,C0049,P0042,2024-02-14,2,0.25,card,COMPLETED
O02668,C0080,P0017,2025-04-04,1,0.0,,Returned
O02669,C0153,P0007,2025-08-13,4,0.05,bank transfer,completed
O02670,C0490,P0040,2024-04-09,3,0.3,Jazzcash,Completed
O02671,C0112,P0039,2023-08-31,1,0.2,Bank Transfer,Pending
O02672,C0165,P0020,2025-08-20,1,0.2,Bank Transfer,Pending
O02673,C0330,P0042,2025-02-24,1,0.25,cod,Cancelled
O02674,C0152,P0002,2024-11-05,2,0.25,Cod,Cancelled
O02675,C0029,P0067,2024-01-10,1,0.3,CARD,Completed
O02676,C0292,P0063,2025-05-23,1,0.3,cash,RETURNED
O02677,C0287,P0080,2025-03-31,1,0.2,BANK TRANSFER,Completed
O02678,C0333,P0048,2025-04-03,1,0.0,CASH,Pending
O02679,C0338,P0047,2024-05-18,2,0.0,Easypaisa,Pending
O02680,C0210,P0013,2025-12-13,1,0.1,EasyPaisa,Cancelled
O02681,C0388,P0098,2024-08-17,3,0.0,JAZZCASH,cancelled
O02682,C0408,P0040,2025-10-02,1,0.25,card,Returned
O02683,C0116,P0010,2024-02-02,1,0.2,JazzCash,PENDING
O02684,C0050,P0002,2023-04-17,1,0.15,Card,Cancelled
O02685,C0038,P0064,2024-12-17,1,0.15,Cash,CANCELLED
O02686,C0495,P0006,2023-10-28,2,0.3,bank transfer,COMPLETED
O02687,C0303,P0026,2025-11-22,1,0.05,easypaisa,COMPLETED
O02688,C0098,P0039,2024-01-12,3,0.3,JazzCash,Returned
O02689,C0434,P0058,2024-08-09,1,0.0,Jazzcash,PENDING
O02690,C0221,P0004,2025-06-28,2,0.2,EASYPAISA,Cancelled
O02691,C0397,P0029,2024-10-07,10,0.0,COD,pending
O02692,C0212,P0042,2023-06-06,2,0.2,Cash,pending
O02693,C0323,P0005,2025-01-01,1,0.25,Card,CANCELLED
O02694,C0443,P0069,2024-12-11,1,0.1,EASYPAISA,cancelled
O02695,C0498,P0033,2023-03-17,2,0.0,BANK TRANSFER,RETURNED
O02696,C0261,P0001,2024-12-06,1,0.25,cash,Completed
O02697,C0165,P0058,2024-06-17,1,0.3,Bank Transfer,pending
O02698,C0343,P0047,2024-05-24,2,0.0,EASYPAISA,Completed
O02699,C0332,P0063,2025-08-26,1,0.1,cash,Cancelled
O02700,C0457,P0002,,1,0.1,Cash,Returned
O02701,C0010,P0098,2024-05-24,2,0.3,COD,Cancelled
O02702,C0092,P0011,2023-02-19,2,0.2,EASYPAISA,Pending
O02703,C0394,P0021,2023-03-23,1,0.1,BANK TRANSFER,PENDING
O02704,C0351,P0036,2023-02-13,2,0.2,bank transfer,completed
O02705,C0078,P0051,2024-10-20,1,0.25,jazzcash,COMPLETED
O02706,C0498,P0049,2024-08-01,2,0.25,Bank Transfer,cancelled
O02707,C0444,P0027,2024-04-29,1,0.15,Card,Cancelled
O02708,C0029,P0025,2025-08-17,1,0.3,CASH,Completed
O02709,C0391,P0099,2025-06-03,1,0.2,cod,PENDING
O02710,C0497,P0006,2023-12-11,1,0.25,cod,Completed
O02711,C9999,P0090,2023-07-09,1,0.25,COD,RETURNED
O02712,C0444,P0029,2023-06-11,1,0.25,Card,Pending
O02713,C0194,P0013,2023-07-17,1,0.1,Bank Transfer,returned
O02714,C0288,P0007,2024-12-03,1,0.15,card,Cancelled
O02715,C0337,P0016,2023/08/17,2,0.15,cash,Returned
O02716,C0233,,2023-11-22,1,0.1,Card,Pending
O02717,C0348,P0001,2025-09-01,1,0.1,Jazzcash,Returned
O02718,C0152,P0062,2023-04-27,3,0.25,cod,CANCELLED
O02719,C0471,P0082,2024-02-07,1,0.3,CASH,Returned
O02720,C0200,P0096,2023-05-31,3,0.2,jazzcash,Cancelled
O02721,C0296,P0035,2025-05-12,3,0.15,Easypaisa,PENDING
O02722,C0068,P0053,2024-01-04,1,0.25,Bank Transfer,Pending
O02723,C0473,P0001,2025-01-14,1,0.0,Card,PENDING
O02724,C0038,P0095,2025-12-30,1,0.05,JAZZCASH,pending
O02725,C0417,P0072,2025-07-07,1,0.15,Bank Transfer,Pending
O02726,C0025,P0043,2023-04-17,1,0.0,EasyPaisa,PENDING
O02727,C0123,P0056,2023-01-18,1,0.05,COD,COMPLETED
O02728,C0332,P0082,28/05/2025,1,0.0,bank transfer,Completed
O02729,C0006,P0028,2023-03-31,2,0.05,cash,CANCELLED
O02730,C0328,P0004,2023-10-21,1,0.0,BANK TRANSFER,Returned
O02731,C0174,P0021,2024-02-14,2,0.15,jazzcash,pending
O02732,C0357,P0077,2025-01-20,1,0.0,Bank Transfer,Cancelled
O02733,C0497,P0051,2023-03-27,1,0.25,Bank Transfer,PENDING
O02734,C0023,P0018,2025-08-07,1,0.3,EasyPaisa,Returned
O02735,C0339,P0042,2024-06-11,3,0.25,Bank Transfer,cancelled
O02736,C0023,P0041,2024-08-08,2,0.2,JazzCash,Returned
O02737,C0474,P0043,2024-04-06,1,0.0,Bank Transfer,Completed
O02738,C0323,P0072,2023-09-05,2,0.2,easypaisa,Returned
O02739,C0323,P0045,2025-12-20,1,0.3,jazzcash,Returned
O02740,C0204,P0052,2023-11-18,3,0.2,COD,returned
O02741,C0077,P0016,2025-10-07,2,0.0,Jazzcash,pending
O02742,C0195,P0002,2024-04-25,5,0.15,Cash,PENDING
O02743,C0431,P0018,2024-09-26,1,0.0,Easypaisa,Completed
O02744,C0152,P0058,2023-11-12,2,0.15,CASH,Cancelled
O02745,C0101,P0046,2023-05-09,1,0.1,CASH,Completed
O02746,C0192,P0026,2023-01-09,1,0.05,Cod,Completed
O02747,C0217,P0064,2023-07-12,1,0.0,JAZZCASH,PENDING
O02748,C0293,P0008,2025-02-03,1,0.1,Jazzcash,COMPLETED
O02749,C0108,P0032,2024-10-30,1,0.2,JazzCash,Completed
O02750,C0364,P0049,2024-06-25,2,0.1,Card,Completed
O02751,C0349,P0041,2025-08-15,2,0.1,cod,pending
O02752,C0064,P0074,2023-06-13,2,0.2,COD,Pending
O02753,C0223,P0096,2024-09-07,3,0.15,Bank Transfer,Cancelled
O02754,C0220,P0043,2025-03-06,3,0.2,Card,Cancelled
O02755,C0452,P0042,2025-10-10,1,0.25,bank transfer,Pending
O02756,C0203,P0071,2023-01-15,1,0.15,CASH,cancelled
O02757,C0497,P0032,2025-09-06,3,0.3,COD,Completed
O02758,C0278,P0034,2024-05-15,3,0.3,Cod,Completed
O02759,C0289,P0024,2023-12-02,1,0.1,easypaisa,pending
O02760,C0124,P0028,2024-01-24,3,0.05,cod,Pending
O02761,C0109,P0088,2023-09-30,1,0.3,easypaisa,Returned
O02762,C0133,P0006,2024-01-17,3,0.05,JAZZCASH,CANCELLED
O02763,C0391,P0021,2025-03-19,4,0.15,Easypaisa,cancelled
O02764,C0133,P0022,2025-06-18,1,0.05,BANK TRANSFER,cancelled
O02765,C0115,P0093,2025-12-31,3,0.25,Card,completed
O02766,C0070,P0031,09-Jan-2024,1,0.0,JAZZCASH,completed
O02767,C0034,P0055,2024-01-22,1,0.3,Card,returned
O02768,C0151,P0018,2024-03-11,5,0.15,COD,Completed
O02769,C0310,P0076,2025-12-11,1,0.2,CASH,pending
O02770,C0170,P0042,2023-06-22,1,0.1,Cod,RETURNED
O02771,C0065,P0050,2023-04-28,4,0.15,jazzcash,Pending
O02772,C0292,P0089,2023-05-23,1,0.05,CASH,Completed
O02773,C0002,P0092,2025-03-16,2,0.05,Card,Cancelled
O02774,C0095,P0100,2025-06-04,20,0.25,Card,cancelled
O02775,C0253,P0058,2025-08-15,1,0.05,CASH,PENDING
O02776,C0454,P0093,2025-11-02,2,0.0,Easypaisa,Pending
O02777,C0476,P0039,2025-09-06,1,0.3,easypaisa,completed
O02778,C0107,P0072,2025-01-10,1,0.15,CASH,RETURNED
O02779,C0315,P0041,2023-12-14,2,0.3,JazzCash,Cancelled
O02780,C0323,P0037,2023-06-23,2,0.0,COD,Pending
O02781,C0406,P0091,2024-09-01,2,0.05,EasyPaisa,Returned
O02782,C0010,P0087,2025-06-08,1,0.3,Jazzcash,cancelled
O02783,C0220,P0059,2025-05-10,1,0.2,Cash,Pending
O02784,C0426,P0021,2023-01-29,3,0.05,Cod,Pending
O02785,C0098,P0066,2024-12-31,2,0.3,EASYPAISA,RETURNED
O02786,C0485,P0053,2023-05-26,1,0.15,JAZZCASH,Returned
O02787,C0305,P0063,2024-03-03,1,0.05,Bank Transfer,pending
O02788,C0384,P0074,2024-07-22,3,0.2,CASH,RETURNED
O02789,C0307,P0091,2025-11-02,1,0.2,Cod,returned
O02790,C0417,P0041,2023-01-30,3,0.2,COD,Cancelled
O02791,C0074,P0054,2025-06-12,1,0.05,Card,Cancelled
O02792,C0500,P0076,2024-06-10,3,0.0,card,completed
O02793,C0081,P0092,2025-12-28,3,0.0,cod,completed
O02794,C0169,P0079,2024-08-13,2,0.1,Card,returned
O02795,C0009,P0001,2023-05-30,1,0.15,EASYPAISA,CANCELLED
O02796,C0071,P0025,2025-12-23,2,0.1,easypaisa,Returned
O02797,C0089,P0082,2023-11-27,1,0.25,easypaisa,pending
O02798,C0033,P0066,2025-10-23,1,0.05,Card,Pending
O02799,C0270,P0083,2025-09-16,1,0.25,BANK TRANSFER,RETURNED
O02800,C0035,P0050,2025-12-05,1,0.25,CASH,cancelled
O02801,C0358,P0093,2024-06-07,2,0.1,easypaisa,Returned
O02802,C0240,P0096,2024-07-09,1,0.3,COD,RETURNED
O02803,C0264,P0055,2025-06-27,2,0.2,EasyPaisa,cancelled
O02804,C0453,P0087,05-09-2024,5,0.3,bank transfer,Pending
O02805,C0079,P0026,2025-03-19,3,0.0,bank transfer,COMPLETED
O02806,C0294,P0019,2025-05-04,1,0.15,card,completed
O02807,C0051,P0054,2024-10-22,1,0.1,COD,Pending
O02808,C0351,P0065,2025-04-12,5,0.1,EasyPaisa,Pending
O02809,C0166,P0042,2025-01-04,3,0.1,CASH,cancelled
O02810,C0131,P0061,2025-06-01,1,0.0,CASH,Pending
O02811,C0269,P0058,2024-11-22,1,0.3,EASYPAISA,CANCELLED
O02812,C0150,P0088,2023-04-28,1,0.15,Easypaisa,Returned
O02813,C0131,P0042,2023-08-07,1,0.1,JAZZCASH,RETURNED
O02814,C0036,P0099,2025-11-15,2,0.15,jazzcash,Completed
O02815,C0074,P0026,2024-02-17,1,0.2,Easypaisa,Completed
O02816,C0263,P0100,2024-04-22,3,0.3,easypaisa,COMPLETED
O02817,C0374,P0009,2025-07-15,1,0.05,easypaisa,cancelled
O02818,C0024,P0080,2024-09-02,3,0.1,Card,CANCELLED
O02819,C0263,P0083,2025-04-22,1,0.0,Cod,Returned
O02820,C0375,P0007,2025-12-31,1,0.2,Jazzcash,COMPLETED
O02821,C0109,P0035,2023-01-25,2,0.15,COD,completed
O02822,C0422,P0078,2025-09-01,2,0.3,BANK TRANSFER,PENDING
O02823,C0070,P0035,2024-11-20,20,0.2,JazzCash,completed
O02824,C0108,P0047,2025-03-08,2,0.2,CASH,Returned
O02825,C0163,P0006,2025-08-08,1,0.3,easypaisa,PENDING
O02826,C0154,P0066,2023-01-30,2,0.15,Cod,CANCELLED
O02827,C0294,P0033,2023-02-08,3,0.2,COD,Completed
O02828,C0072,P0085,2025-06-04,1,0.25,bank transfer,Returned
O02829,C0139,P0019,2023-04-01,3,0.0,JazzCash,cancelled
O02830,C0171,P0067,2024-07-28,2,0.3,cash,Pending
O02831,C0098,P0040,2023-11-11,1,0.0,Bank Transfer,PENDING
O02832,C0341,P0059,2025-08-22,1,0.15,EasyPaisa,returned
O02833,C0313,P0047,2023-08-21,2,0.0,Bank Transfer,Pending
O02834,C0378,P0035,2025-12-06,2,0.05,cash,cancelled
O02835,C0430,P0078,2024-10-17,2,0.2,Easypaisa,Returned
O02836,C0055,P0074,2025-05-10,1,0.25,card,CANCELLED
O02837,C0498,P0055,2023-03-05,2,0.1,cod,Pending
O02838,C0367,P0080,2024-07-27,1,0.15,easypaisa,returned
O02839,C0476,P0067,2024-03-05,1,0.15,Card,completed
O02840,C0197,P0052,2024-01-08,3,0.05,COD,Completed
O02841,C0191,P0012,2025-12-20,4,0.3,cash,Pending
O02842,C0277,P0065,2023-11-03,1,0.05,EASYPAISA,Returned
O02843,C0421,P0044,2024-10-01,1,0.2,bank transfer,completed
O02844,C0478,P0054,2023-11-09,1,0.15,COD,cancelled
O02845,C0113,P0084,2025-08-28,1,0.2,bank transfer,Completed
O02846,C0078,P0022,2024-04-11,1,0.3,bank transfer,completed
O02847,C0019,P0091,2025-05-27,1,0.1,cod,PENDING
O02848,C0029,P0086,2024-07-28,3,0.15,BANK TRANSFER,Returned
O02849,C0361,P0034,2023-05-25,2,0.15,EasyPaisa,Pending
O02850,C0161,P0041,2024-02-19,2,0.0,Bank Transfer,Completed
O02851,C0432,P9999,2024-03-06,1,0.0,JAZZCASH,completed
O02852,C0165,P0064,2023-04-29,2,0.1,Jazzcash,pending
O02853,C0086,P0052,2024-03-06,1,0.2,bank transfer,Pending
O02854,C0211,P0027,2025-12-11,1,0.05,CASH,Pending
O02855,C0205,P0011,2023-11-06,1,0.15,COD,Completed
O02856,C0093,P0015,2023-02-27,2,0.1,Cod,Completed
O02857,C0281,P0070,2023-07-24,-5,0.2,Cod,PENDING
O02858,C0434,P0084,2023-07-21,1,0.05,CASH,pending
O02859,C0004,P0052,2025-03-05,2,0.3,bank transfer,COMPLETED
O02860,C0448,P0016,2023-04-07,1,0.05,Card,Pending
O02861,C0400,P0019,2023-10-22,1,0.2,Card,cancelled
O02862,C0141,P0091,2025-11-13,2,0.3,easypaisa,RETURNED
O02863,C0312,P0059,2023-04-05,1,0.1,CASH,Pending
O02864,C0252,P0042,31-Jul-2025,1,0.15,Bank Transfer,CANCELLED
O02865,C0499,P0025,2024-11-23,1,0.15,Cash,PENDING
O02866,C0227,P0031,2023-07-27,2,0.3,Cod,Cancelled
O02867,C0052,P0042,2024-11-05,1,0.0,COD,returned
O02868,C0226,P0087,2023-03-09,1,0.25,Cash,pending
O02869,C0317,P0078,2024-03-31,1,0.25,Jazzcash,returned
O02870,C0023,P0040,2025-01-22,10,0.2,card,completed
O02871,C0498,P0010,2024-09-29,1,0.15,CASH,completed
O02872,C0386,P0020,2024-04-09,5,0.3,JAZZCASH,completed
O02873,C0102,P0052,2025-06-28,1,0.25,Easypaisa,completed
O02874,C0381,P0005,2025-06-15,3,0.15,Bank Transfer,Pending
O02875,C0276,P0007,2023-10-19,1,0.1,Cod,Returned
O02876,C0183,P0055,2025-11-15,1,0.15,,returned
O02877,C0013,P0098,2024-04-19,3,0.15,COD,PENDING
O02878,C0489,P0039,2023-02-14,1,0.05,card,Returned
O02879,C0246,P0028,2025-10-18,1,0.05,Cash,Returned
O02880,C0299,P0064,2025-01-19,1,0.05,Bank Transfer,CANCELLED
O02881,C0340,P0057,2024-04-23,1,0.15,BANK TRANSFER,cancelled
O02882,C0364,P0005,2023-10-07,2,0.0,jazzcash,Returned
O02883,C0472,,2024-09-15,2,0.3,Card,cancelled
O02884,C0090,P0039,2023-07-05,1,0.25,jazzcash,Completed
O02885,C0282,P0045,2024-06-04,1,0.2,EASYPAISA,Pending
O02886,C0013,P0060,2024-02-29,1,0.3,EasyPaisa,PENDING
O02887,C0364,P0033,2025-03-07,1,0.0,JAZZCASH,Returned
O02888,C0279,P0037,2023-06-18,4,0.15,JAZZCASH,completed
O02889,C0218,P0009,2025-06-24,1,0.0,card,Cancelled
O02890,C0040,P0066,2023-07-12,1,0.2,CASH,returned
O02891,C0457,P0013,2024-04-11,2,0.1,Jazzcash,Pending
O02892,C0198,P0090,2023-04-30,2,0.1,bank transfer,cancelled
O02893,C0356,P0063,2025-07-10,1,0.25,Card,Cancelled
O02894,C0275,P0052,2024-08-14,2,0.05,card,Completed
O02895,C0416,P0020,2025-05-19,5,0.25,Jazzcash,completed
O02896,C0295,P0093,2025-02-26,2,0.05,Cash,cancelled
O02897,C0213,P0049,2025-07-15,1,0.2,cod,Pending
O02898,C0213,P0053,2025-06-10,5,0.0,card,Returned
O02899,C0383,P0051,2024-05-07,1,0.3,cash,Cancelled
O02900,C0407,P0017,2023-10-01,2,0.05,JAZZCASH,completed
O02901,C0038,P0027,2025-06-15,5,0.2,Card,Pending
O02902,C0250,P0046,2023-02-03,1,0.3,easypaisa,Completed
O02903,C0168,P0020,2024-09-15,1,0.15,Cash,RETURNED
O02904,C0151,P0004,2023-12-03,1,0.3,jazzcash,Completed
O02905,C0235,P0039,2025-03-20,4,0.15,JAZZCASH,cancelled
O02906,C0445,P0049,2023-04-18,1,0.15,Card,Pending
O02907,C0385,P0017,02-16-2025,1,0.2,bank transfer,Returned
O02908,C0377,P0083,2025-02-20,3,0.25,Jazzcash,RETURNED
O02909,C0299,P0098,2023-11-20,2,0.15,COD,PENDING
O02910,C0193,P0034,09-Jul-2023,1,0.0,CASH,cancelled
O02911,C0475,P0071,2024-10-24,1,0.05,Cod,Returned
O02912,C0176,P0009,2024-03-02,3,0.3,jazzcash,returned
O02913,C0474,P0088,2024-06-07,-1,0.15,easypaisa,Cancelled
O02914,C0093,P0069,2024-04-13,2,0.1,easypaisa,CANCELLED
O02915,C0490,P0030,2023-05-16,1,0.1,JAZZCASH,Pending
O02916,C0375,P0095,2023-06-21,1,0.15,JAZZCASH,cancelled
O02917,C0077,P0046,2023-07-10,1,0.25,Bank Transfer,Pending
O02918,C0270,P0067,2025-08-13,2,0.1,Card,Completed
O02919,C0069,P0089,2023-01-17,1,0.2,Jazzcash,returned
O02920,C0125,P0057,2025-10-11,2,0.15,Cash,cancelled
O02921,C0027,P0090,2025-12-18,3,0.2,Cash,Completed
O02922,C0052,P0093,2025-09-10,5,0.0,JAZZCASH,Cancelled
O02923,C0299,P0011,2024-10-26,1,0.0,,CANCELLED
O02924,C0222,P0062,2025-12-31,1,0.25,CASH,COMPLETED
O02925,C0249,P0071,2023-06-08,1,0.0,Cash,Pending
O02926,C0324,P0068,2024-10-17,1,0.05,JazzCash,pending
O02927,C0430,P0007,2025-04-12,2,0.25,Cash,CANCELLED
O02928,C0443,P0055,2024-02-10,1,0.3,Cod,COMPLETED
O02929,C0191,P0034,2024-01-03,2,0.05,Cash,PENDING
O02930,C0018,P0007,2024-01-14,1,0.05,bank transfer,PENDING
O02931,C0448,P0043,2024-11-17,4,0.0,Cod,Returned
O02932,C0469,P0018,2023-12-11,1,0.0,Cash,Returned
O02933,C0404,P0020,2023-02-25,1,0.15,cash,Completed
O02934,C0162,P0010,2024-06-08,1,0.2,BANK TRANSFER,Cancelled
O02935,C0010,P0013,2025-04-02,1,0.05,CARD,Cancelled
O02936,C0066,P0018,2023-10-07,1,0.0,JAZZCASH,CANCELLED
O02937,C0445,P0076,2023-09-25,1,0.05,Cash,returned
O02938,C0194,P0018,2023-02-26,1,0.25,cod,COMPLETED
O02939,C0436,P0010,2023-08-22,2,0.1,BANK TRANSFER,RETURNED
O02940,C0108,P0029,2023-07-26,1,0.25,Card,returned
O02941,C0093,P0067,2025-02-14,5,0.0,Card,cancelled
O02942,C0125,P0094,2024-06-04,1,0.3,EASYPAISA,RETURNED
O02943,C0171,P0017,2024-03-19,1,0.2,Easypaisa,Returned
O02944,C0396,P0039,2025-06-25,1,0.0,Card,Returned
O02945,C0299,P0066,2025-05-30,1,0.1,card,Completed
O02946,C0374,P0075,2024-12-31,1,0.3,EASYPAISA,pending
O02947,C0321,P0032,2024-07-20,2,0.2,COD,returned
O02948,C0091,P0080,2025-08-24,3,0.1,EasyPaisa,COMPLETED
O02949,C0172,P0089,2023-12-30,20,0.15,jazzcash,Returned
O02950,C0289,P0009,2024-07-01,1,0.15,card,returned
O02951,C0404,P0032,2025-11-12,1,0.15,EasyPaisa,RETURNED
O02952,C0054,P0035,2025-08-26,2,0.1,card,Cancelled
O02953,C0208,P0075,2025-01-29,1,0.15,JazzCash,Pending
O02954,C0223,P0093,2024-10-12,2,0.1,Card,pending
O02955,C0066,P0098,2024-11-25,2,0.05,Jazzcash,CANCELLED
O02956,C0450,P0091,,1,0.2,card,Returned
O02957,C0053,P0044,2025-08-30,1,0.25,EASYPAISA,PENDING
O02958,C0487,P0026,2024-04-04,1,0.05,Cod,returned
O02959,C0211,,2024-11-03,1,0.15,Card,Completed
O02960,C0212,P0013,2025-03-16,2,0.05,JazzCash,Pending
O02961,C0303,P0082,2024-04-29,2,0.3,bank transfer,COMPLETED
O02962,C0213,P0013,2024-12-26,3,0.25,bank transfer,Completed
O02963,C0052,P0051,2025-11-21,2,0.25,Easypaisa,COMPLETED
O02964,C0015,P0032,2023-02-17,1,0.05,Easypaisa,Cancelled
O02965,C0195,P0008,2025-08-23,2,0.3,cash,COMPLETED
O02966,,P0069,2025-05-17,3,0.2,COD,completed
O02967,C0285,P0018,2025-03-02,2,0.2,Card,completed
O02968,C0068,P0016,2024-08-07,1,0.05,bank transfer,Returned
O02969,,P0099,2025-06-24,1,0.1,cod,Returned
O02970,C0430,P0019,2023-12-03,1,0.25,JazzCash,Returned
O02971,C0385,P0052,2024-02-25,4,0.05,Bank Transfer,Completed
O02972,C0236,P0018,2024/09/07,1,0.15,Bank Transfer,Returned
O02973,C0259,P0086,2023-06-13,20,0.0,card,Pending
O02974,C0360,P0050,2024-08-21,2,0.0,Bank Transfer,Pending
O02975,C0232,P0087,2023-02-22,1,0.2,CARD,Cancelled
O02976,C0169,P0029,2023-08-16,1,0.15,cash,Cancelled
O02977,C0180,P0099,2023-02-26,1,0.3,COD,cancelled
O02978,C0291,P0078,2024-07-11,2,0.0,Cash,cancelled
O02979,C0116,P0030,2024-07-11,5,0.05,easypaisa,Pending
O02980,C0427,P0062,2024-02-25,5,0.1,bank transfer,Completed
O02981,C0145,P0006,2024-06-27,1,0.0,Cash,Pending
O02982,C0253,P0077,2024-03-19,1,0.1,BANK TRANSFER,Completed
O02983,C0054,P0052,2023-01-22,5,0.2,cod,Completed
O02984,C0396,P0004,2023-04-08,3,0.25,card,Completed
O02985,C0078,P0068,2025-05-04,3,0.0,EasyPaisa,COMPLETED
O02986,C0383,P0010,2023-03-23,1,0.05,cash,CANCELLED
O02987,C0133,P0065,2024-11-05,1,0.1,card,completed
O02988,C0108,P0041,2024-02-09,1,0.0,Cod,Pending
O02989,C0290,P0086,2023-07-16,1,0.2,cash,cancelled
O02990,C0472,P0070,2025-02-21,1,0.1,EasyPaisa,Completed
